id,estado,antiguedad,vivienda,plazo,edad,estadocivil,registros,trabajo,gastos,ingresos,activos,deuda,cantidad,precio
22,bueno,5,propietario,60,22,soltero,no,fijo,45,324,10000,0,1100,1159
2966,bueno,12,propietario,60,27,casado,no,fijo,35,132,3000,1400,1400,1428
954,bueno,1,alquila,48,45,casado,no,fijo,59,140,0,0,1800,1980
4301,bueno,15,otra,60,50,casado,no,fijo,35,92,6000,0,900,982
839,bueno,4,propietario,60,28,casado,no,fijo,60,459,22000,9700,600,2150
1606,bueno,2,padres,60,28,soltero,no,fijo,35,220,0,0,1600,1739
460,bueno,2,propietario,60,27,casado,no,fijo,45,275,8000,4500,1500,2178
2380,bueno,8,propietario,54,31,casado,no,fijo,75,280,14000,7000,850,1050
125,bueno,12,alquila,60,42,casado,no,fijo,114,390,0,0,1100,1126
2734,bueno,8,alquila,48,33,casado,no,fijo,73,125,0,0,944,1054
2687,malo,12,otra,60,36,casado,sí,fijo,60,99,0,0,750,790
274,bueno,9,alquila,60,40,soltero,no,fijo,44,91,0,0,1000,1132
2432,bueno,5,alquila,24,41,separado,no,fijo,44,90,0,0,550,1319
3789,bueno,6,propietario,60,31,casado,no,fijo,35,84,3000,0,1400,1724
1351,bueno,3,padres,48,27,casado,no,fijo,45,227,0,0,1150,1575
52,bueno,5,propietario,60,31,casado,no,fijo,75,90,4000,0,900,1500
3535,bueno,6,otra,36,23,soltero,no,fijo,35,68,0,0,600,1271
2459,malo,1,otra,36,44,casado,sí,fijo,60,154,2500,0,2000,2500
3583,bueno,0,padres,60,34,casado,no,fijo,45,225,8000,2300,800,1850
951,malo,2,propietario,60,23,casado,no,fijo,45,78,5000,6300,1075,1123
1078,bueno,16,propietario,60,31,casado,no,fijo,75,123,4000,0,700,1698
2378,bueno,8,propietario,36,31,separado,no,fijo,35,102,3000,0,1000,1364
2621,bueno,7,privado,48,27,casado,no,fijo,60,71,800,0,800,1505
1071,malo,2,padres,24,37,soltero,no,fijo,35,78,0,0,800,1298
1571,malo,5,privado,48,44,casado,sí,fijo,75,199,4600,0,1600,2631
3182,bueno,5,padres,60,24,soltero,no,fijo,35,120,0,0,900,1249
754,malo,14,propietario,60,44,casado,no,fijo,75,100,3500,0,1210,1450
381,bueno,8,alquila,48,24,soltero,no,fijo,49,135,0,0,1000,1274
1912,bueno,7,propietario,36,51,casado,no,fijo,75,100,12000,0,1000,1300
2251,bueno,15,padres,24,46,casado,no,fijo,60,158,0,0,1000,1923
2456,bueno,15,alquila,48,55,viudo,no,fijo,62,173,0,0,1100,1467
2029,bueno,12,padres,36,30,soltero,no,fijo,35,59,0,0,600,1206
3105,bueno,7,propietario,36,25,casado,no,fijo,35,70,3000,750,650,700
2601,bueno,7,otra,48,55,casado,no,fijo,75,100,6000,0,1200,1700
1926,malo,0,alquila,48,32,soltero,no,fijo,41,60,0,0,800,1566
1305,bueno,5,propietario,60,36,casado,no,fijo,75,141,4000,0,1300,1435
915,bueno,0,propietario,60,25,casado,no,fijo,75,141,3500,0,1250,1350
2428,bueno,11,propietario,36,32,casado,no,fijo,60,101,12000,2400,965,1265
239,bueno,2,propietario,60,34,casado,no,fijo,45,166,7000,0,600,1180
1846,malo,1,alquila,60,24,casado,no,fijo,57,124,0,0,1530,1586
3193,bueno,5,privado,60,23,soltero,no,fijo,35,181,2000,0,1400,1643
4052,bueno,4,propietario,48,22,casado,no,fijo,35,214,10000,3000,1250,1566
1780,bueno,11,alquila,60,28,casado,no,fijo,59,144,0,0,1225,1360
3788,bueno,27,alquila,24,50,casado,no,fijo,47,115,0,0,500,1636
1634,bueno,13,alquila,60,41,soltero,no,fijo,45,95,0,0,940,1379
4302,bueno,2,alquila,36,27,soltero,no,fijo,70,97,0,0,500,985
2602,bueno,21,propietario,36,37,casado,no,fijo,75,300,7000,3500,1100,1876
3039,bueno,2,otra,30,21,soltero,no,fijo,35,53,5000,0,1000,1525
2239,bueno,1,alquila,48,34,soltero,no,fijo,45,98,6000,800,900,980
3957,bueno,23,propietario,60,50,casado,no,fijo,45,90,3000,0,950,1101
1521,bueno,1,propietario,48,33,casado,no,fijo,45,104,6500,0,1150,1348
3671,bueno,7,propietario,60,35,casado,sí,fijo,45,315,10000,4000,2400,2432
1028,malo,0,propietario,60,31,casado,sí,fijo,45,184,3500,0,1550,1679
3666,malo,26,privado,60,41,separado,sí,fijo,35,201,4700,3100,2400,2700
359,bueno,9,propietario,60,45,casado,no,fijo,75,150,3000,0,1100,1340
3505,bueno,13,propietario,60,41,casado,no,fijo,75,89,2000,0,1000,1274
3054,malo,29,alquila,60,55,casado,sí,fijo,45,100,0,0,1400,1530
761,bueno,10,alquila,30,48,casado,no,fijo,74,139,5000,0,300,420
3126,bueno,1,alquila,60,23,casado,sí,fijo,54,92,0,0,1450,1626
2070,malo,4,privado,48,30,casado,no,fijo,105,72,2500,750,1200,1410
1666,malo,1,alquila,48,35,casado,no,fijo,81,55,1500,0,1300,1440
4416,bueno,3,propietario,60,31,casado,sí,fijo,45,190,5000,3500,600,1570
1009,bueno,3,propietario,24,29,casado,no,fijo,45,254,6000,800,500,1900
1455,bueno,17,propietario,60,32,casado,no,fijo,75,200,5000,2500,1550,1721
1038,bueno,2,propietario,36,38,casado,no,fijo,45,114,3600,0,650,1100
2549,bueno,16,otra,42,49,casado,sí,fijo,45,80,0,0,700,950
556,bueno,10,privado,60,40,casado,no,fijo,60,154,1500,0,825,1075
809,bueno,1,padres,24,19,soltero,no,fijo,35,28,0,0,400,600
1202,malo,3,padres,60,32,soltero,no,fijo,35,122,0,0,2000,2050
968,bueno,0,padres,60,22,casado,no,fijo,45,176,0,0,1150,1277
3405,bueno,31,propietario,48,45,casado,no,fijo,45,181,3500,270,900,1522
850,bueno,1,propietario,60,38,casado,no,fijo,90,75,5000,0,1000,1144
1394,bueno,9,otra,36,32,soltero,no,fijo,35,125,0,0,1000,1725
25,bueno,26,propietario,60,51,casado,no,fijo,45,143,3500,0,1350,1357
3364,bueno,2,propietario,48,44,casado,sí,fijo,60,310,20000,600,1700,2700
3508,bueno,14,propietario,48,53,casado,no,fijo,45,95,3000,0,1060,1060
1362,bueno,4,alquila,36,32,casado,no,fijo,55,100,0,0,300,500
2516,bueno,4,propietario,60,25,casado,no,fijo,45,68,4500,1379,725,1460
1115,malo,1,padres,36,22,soltero,no,fijo,35,80,8000,0,490,690
3442,bueno,4,propietario,48,42,casado,no,fijo,35,111,3500,0,1000,1683
2775,malo,2,otra,60,22,soltero,no,fijo,35,58,12000,0,1450,1600
291,bueno,11,propietario,36,26,casado,no,fijo,60,146,5000,1300,400,1206
228,bueno,32,propietario,60,53,casado,no,fijo,60,157,5000,0,2000,2014
2011,malo,0,padres,48,26,soltero,no,fijo,35,120,0,0,1100,1100
2685,bueno,26,propietario,60,56,casado,no,fijo,35,120,3500,0,1400,1477
3248,bueno,0,otra,60,22,soltero,no,fijo,35,89,0,0,1400,1666
3564,bueno,2,propietario,36,37,casado,no,fijo,60,83,3500,0,310,1119
936,bueno,12,propietario,48,40,casado,no,fijo,75,293,4000,0,1298,1298
51,bueno,8,propietario,60,28,casado,no,fijo,60,145,4000,1000,1600,1718
2524,bueno,20,propietario,60,40,casado,no,fijo,45,240,8000,0,900,950
885,bueno,0,propietario,60,29,casado,no,fijo,60,100,5000,0,800,960
321,malo,1,alquila,48,31,casado,no,fijo,87,115,0,0,1100,1672
3969,bueno,8,propietario,60,33,casado,no,fijo,45,160,2000,0,1050,2277
2891,bueno,27,propietario,36,53,casado,sí,fijo,35,136,4000,0,350,1389
1090,bueno,10,propietario,36,32,casado,no,fijo,75,112,5000,3600,400,830
2688,bueno,15,alquila,48,46,casado,no,fijo,57,122,0,0,1350,1500
726,bueno,4,propietario,24,26,soltero,no,fijo,35,136,2500,0,450,950
3419,bueno,11,propietario,24,41,casado,no,fijo,60,100,15000,0,700,1480
1940,bueno,6,alquila,60,46,casado,no,fijo,82,217,0,0,1245,1503
2392,bueno,10,alquila,60,38,casado,sí,fijo,110,204,0,0,1500,1531
2348,bueno,22,privado,60,36,casado,no,fijo,75,190,3500,0,1300,1579
1093,bueno,3,propietario,48,26,casado,no,fijo,45,165,4000,600,950,1490
2942,bueno,4,padres,24,40,soltero,no,fijo,35,150,5500,600,500,1672
1057,malo,24,privado,60,46,casado,no,fijo,60,165,3500,1300,1400,1530
1004,bueno,2,padres,36,20,soltero,no,fijo,35,110,0,0,500,1314
2591,malo,2,propietario,48,41,casado,no,fijo,60,142,4000,0,2000,2465
1224,bueno,9,padres,60,33,casado,no,fijo,45,221,3000,0,1600,2344
1877,bueno,3,alquila,48,36,casado,no,fijo,85,104,5000,0,1700,1797
2746,bueno,9,privado,60,26,casado,no,fijo,35,217,4000,0,750,1546
1089,bueno,13,propietario,60,28,casado,no,fijo,60,130,5000,1500,900,1281
2885,bueno,5,propietario,6,52,casado,no,fijo,35,122,2000,0,250,1500
31,bueno,4,propietario,48,29,casado,no,fijo,45,150,5000,3300,1100,1312
2315,bueno,21,alquila,36,42,separado,sí,fijo,53,180,0,0,850,950
3810,bueno,21,propietario,24,44,casado,no,fijo,60,124,4000,0,800,2400
1857,bueno,5,propietario,18,31,casado,no,fijo,75,153,5000,0,800,1615
3449,bueno,12,propietario,60,34,casado,no,fijo,35,187,6000,2000,500,1457
1755,bueno,2,propietario,60,30,casado,sí,fijo,45,174,4000,0,2000,2250
2010,malo,5,alquila,60,47,soltero,sí,fijo,46,106,8500,0,2500,2664
3754,bueno,20,alquila,60,45,casado,no,fijo,92,170,0,0,1000,2415
1321,bueno,4,alquila,60,24,casado,no,fijo,75,147,0,0,1300,1700
1902,bueno,10,otra,60,31,casado,no,fijo,45,125,0,0,1200,1682
1587,bueno,4,propietario,60,32,casado,sí,fijo,75,183,8000,0,1170,1398
2729,malo,2,alquila,36,32,casado,no,fijo,51,58,0,0,500,615
2268,malo,20,privado,60,40,casado,no,fijo,75,83,3000,0,1300,1435
1694,bueno,1,padres,60,22,soltero,no,fijo,35,110,3500,0,1300,1517
1061,bueno,9,alquila,60,39,casado,no,fijo,57,123,0,0,1000,1194
896,bueno,5,alquila,36,37,casado,no,fijo,74,138,0,0,900,1358
199,bueno,2,alquila,36,35,casado,no,fijo,126,359,0,0,870,1122
3727,bueno,10,otra,60,48,casado,no,fijo,35,203,4000,1500,1520,1636
2611,bueno,7,padres,60,25,soltero,no,fijo,35,58,28000,0,1100,1338
3872,bueno,7,padres,60,25,soltero,no,fijo,35,75,0,0,1100,1340
1318,malo,10,propietario,60,26,casado,no,fijo,60,63,5000,3000,1400,1432
3314,bueno,16,padres,60,30,casado,no,fijo,35,80,2000,0,1200,1371
393,malo,11,propietario,60,38,casado,sí,fijo,90,245,4000,0,1700,1768
1994,bueno,28,alquila,48,51,casado,no,fijo,112,373,15000,0,1300,2093
1399,bueno,25,otra,18,43,casado,no,fijo,75,85,700,0,400,1205
969,malo,2,privado,60,53,casado,no,fijo,75,85,7000,0,1050,1172
1600,malo,10,privado,60,43,casado,no,fijo,90,110,4500,1500,750,936
1885,malo,5,privado,36,50,casado,no,fijo,60,165,8000,0,750,875
4197,bueno,21,propietario,36,44,casado,no,fijo,75,170,4000,0,1200,1650
1910,bueno,5,propietario,60,36,casado,no,fijo,90,223,4000,0,1660,1838
86,bueno,5,propietario,24,24,soltero,no,fijo,35,78,6000,3000,500,2262
3558,bueno,15,alquila,48,45,casado,no,fijo,88,130,3000,0,1300,1591
756,bueno,11,propietario,60,25,casado,no,fijo,45,125,2500,700,1300,1557
1847,bueno,30,propietario,48,47,casado,no,fijo,60,140,8000,0,1100,1298
1258,bueno,3,padres,36,22,soltero,no,fijo,35,60,19000,0,775,1050
2487,bueno,1,propietario,48,29,casado,no,fijo,45,130,4000,0,1000,1777
72,bueno,1,privado,60,46,casado,no,fijo,60,115,5500,800,1000,1137
1031,bueno,2,alquila,60,36,casado,no,fijo,58,129,0,0,1125,1575
1644,bueno,11,propietario,60,27,casado,no,fijo,60,125,2500,0,1100,1220
2408,bueno,38,alquila,12,66,casado,no,fijo,79,340,0,0,700,1568
3116,bueno,10,alquila,36,45,casado,sí,fijo,83,383,0,0,800,4300
1304,bueno,0,alquila,48,36,casado,no,fijo,74,141,0,0,1150,1485
2740,bueno,3,propietario,60,30,casado,no,fijo,45,95,3700,1250,1300,1665
3321,bueno,2,propietario,36,30,casado,no,fijo,45,350,4000,0,800,1800
2368,bueno,30,otra,60,46,casado,no,fijo,60,144,NA,0,1350,1478
506,bueno,3,padres,48,31,soltero,no,fijo,35,120,0,0,1000,1100
1822,bueno,1,padres,60,21,soltero,no,fijo,35,142,3500,0,1650,2151
1765,bueno,1,privado,12,34,casado,sí,fijo,90,65,3000,0,425,1245
4424,bueno,5,propietario,60,31,casado,no,fijo,35,100,5000,0,900,1263
3793,bueno,3,alquila,48,26,casado,no,fijo,58,230,0,0,1150,1316
329,malo,5,propietario,60,27,casado,no,fijo,75,66,3000,0,600,850
2173,bueno,13,alquila,60,53,separado,no,fijo,57,222,4600,0,1000,2300
3202,bueno,10,alquila,60,49,casado,no,fijo,54,93,0,0,450,1298
2846,bueno,13,propietario,24,37,soltero,no,fijo,35,100,3000,0,800,1494
435,bueno,5,padres,60,28,casado,no,fijo,60,195,1800,0,1000,1527
4342,bueno,10,propietario,60,35,separado,no,fijo,35,300,5000,2500,1350,1369
1183,bueno,8,propietario,60,34,casado,no,fijo,75,145,3000,1800,1500,1703
2470,bueno,16,propietario,36,40,casado,sí,fijo,90,120,6000,0,900,1150
3605,bueno,8,alquila,60,56,casado,no,fijo,62,266,5000,0,1000,1149
2465,bueno,17,alquila,24,40,casado,sí,fijo,58,128,0,0,700,982
1076,bueno,2,propietario,36,32,casado,no,fijo,75,114,5000,0,1000,1853
1915,bueno,6,propietario,36,23,casado,no,fijo,45,117,3000,50,600,940
4133,bueno,20,propietario,24,51,casado,no,fijo,75,130,10000,0,500,1238
3566,bueno,15,otra,36,39,separado,no,fijo,45,116,4000,0,600,1196
2644,bueno,3,propietario,12,28,casado,no,fijo,35,120,8000,0,1000,2997
3944,bueno,13,padres,60,34,soltero,no,fijo,35,96,0,0,750,775
1610,bueno,2,propietario,48,33,casado,no,fijo,75,100,6500,2000,1000,1234
523,bueno,13,padres,36,43,soltero,no,fijo,35,204,0,0,200,325
1172,malo,7,propietario,48,29,casado,no,fijo,60,62,4000,0,984,984
2741,bueno,17,alquila,48,37,casado,no,fijo,53,181,0,0,1050,1317
2912,bueno,7,alquila,60,56,casado,no,fijo,55,101,0,0,790,1106
3340,bueno,5,padres,48,23,soltero,no,fijo,35,82,0,0,1550,1630
2934,bueno,28,propietario,24,49,casado,no,fijo,35,73,2700,0,400,500
476,bueno,6,propietario,48,31,casado,no,fijo,60,251,3000,400,1000,1208
116,malo,2,propietario,36,32,casado,no,fijo,75,101,1500,400,1200,1646
1528,malo,0,padres,36,21,soltero,sí,fijo,35,75,0,0,690,790
677,bueno,9,propietario,60,51,casado,no,fijo,90,85,4000,0,1380,1580
4139,bueno,3,padres,48,48,casado,no,fijo,35,120,0,0,1300,1470
2875,bueno,30,propietario,60,53,casado,no,fijo,35,120,4000,0,1250,1401
631,bueno,10,privado,36,38,casado,sí,fijo,60,117,4030,0,950,1330
4004,bueno,10,privado,60,48,casado,no,fijo,35,161,9000,0,900,1100
3102,bueno,8,alquila,54,29,casado,no,fijo,43,80,0,0,1000,1241
4145,bueno,1,alquila,60,28,casado,no,fijo,62,169,0,0,1200,2068
3460,bueno,45,otra,48,62,casado,no,fijo,45,100,0,0,450,935
2198,bueno,1,padres,60,30,soltero,no,fijo,35,113,0,0,930,955
782,bueno,5,alquila,36,23,casado,no,fijo,68,81,0,0,400,400
3289,bueno,12,padres,24,28,soltero,no,fijo,35,102,4000,0,250,1150
2667,bueno,31,propietario,48,56,casado,no,fijo,35,144,3000,0,850,928
545,bueno,2,propietario,36,42,casado,no,fijo,75,220,3500,0,1500,2195
4160,bueno,25,propietario,60,50,casado,no,fijo,75,85,8000,0,1500,2075
1876,bueno,0,propietario,24,38,casado,no,fijo,75,87,3000,0,500,1214
3407,bueno,5,propietario,36,39,casado,no,fijo,60,150,10000,0,1350,1758
2318,bueno,14,propietario,60,35,casado,no,fijo,75,205,5000,0,1350,1442
3421,bueno,17,alquila,12,46,casado,no,fijo,59,141,0,0,200,600
65,bueno,2,propietario,36,35,casado,no,fijo,75,152,3000,0,1000,1542
1025,malo,4,alquila,60,28,casado,no,fijo,79,190,4000,0,1250,1250
1710,bueno,4,padres,48,21,soltero,no,fijo,35,88,25000,0,1100,1200
1973,bueno,7,otra,36,33,casado,sí,fijo,75,300,30000,0,800,1151
186,bueno,11,propietario,60,46,casado,no,fijo,75,149,3500,0,1400,2194
1747,malo,0,otra,60,27,soltero,no,fijo,35,149,0,0,1500,1601
1992,bueno,2,propietario,48,24,soltero,no,fijo,35,157,6000,0,1000,1347
3243,bueno,2,propietario,36,37,casado,no,fijo,60,125,2000,0,450,1490
1342,bueno,1,otra,42,33,casado,sí,fijo,90,138,3500,606,1400,1700
3906,bueno,1,alquila,48,34,casado,no,fijo,55,102,0,0,600,1074
1155,bueno,9,propietario,36,24,casado,no,fijo,45,140,9000,0,1000,1100
1738,bueno,5,alquila,36,39,casado,sí,fijo,100,250,0,0,1400,3959
160,bueno,9,propietario,24,45,casado,no,fijo,75,112,4000,0,500,1430
669,bueno,9,alquila,60,30,casado,no,fijo,63,178,0,0,1680,1931
550,malo,0,otra,60,40,casado,sí,fijo,75,260,2500,0,1500,1607
2716,malo,2,alquila,60,41,separado,no,fijo,41,58,0,0,1000,1189
4138,bueno,18,propietario,60,34,casado,no,fijo,35,168,12000,0,800,1103
3771,bueno,3,padres,60,36,casado,sí,fijo,60,92,0,0,1100,1355
1884,bueno,3,propietario,60,35,casado,no,fijo,60,104,5000,0,1000,1317
3716,bueno,18,propietario,60,48,casado,no,fijo,45,104,5500,25,800,1021
1508,malo,6,propietario,24,39,casado,no,fijo,75,58,2000,0,175,300
3732,bueno,3,padres,36,20,soltero,sí,fijo,35,55,0,0,600,1625
4427,bueno,34,propietario,60,50,casado,sí,fijo,60,150,9000,0,1300,1700
1132,bueno,4,padres,36,27,casado,no,fijo,45,72,0,0,350,1426
3549,bueno,23,alquila,60,43,casado,no,fijo,54,92,NA,0,1080,1222
1068,bueno,1,alquila,18,26,soltero,no,fijo,46,110,0,0,500,600
455,bueno,10,propietario,36,47,casado,no,fijo,60,133,3000,0,360,360
637,bueno,5,alquila,60,37,soltero,no,fijo,48,130,0,0,600,1062
3348,malo,0,padres,48,30,soltero,sí,fijo,35,274,0,0,2000,2354
91,bueno,3,padres,60,29,soltero,no,fijo,35,70,0,0,950,1177
2754,bueno,7,propietario,30,30,casado,sí,fijo,45,126,7000,0,500,1661
585,bueno,8,propietario,60,25,casado,no,fijo,45,139,4000,1300,1450,1556
2937,bueno,21,propietario,36,51,casado,no,fijo,75,160,1500,0,900,1221
2976,bueno,35,alquila,60,52,casado,no,fijo,83,384,3000,3000,900,1633
723,bueno,4,propietario,48,26,casado,no,fijo,75,112,4000,0,750,841
3083,bueno,3,otra,60,27,soltero,no,fijo,35,184,4700,700,1400,1640
2588,bueno,9,propietario,48,26,casado,no,fijo,35,101,5000,0,500,1997
3939,bueno,12,propietario,60,54,casado,sí,fijo,75,231,15000,0,1950,2500
1873,bueno,1,propietario,60,35,casado,no,fijo,75,155,3000,0,1250,1391
3867,bueno,13,propietario,60,27,casado,no,fijo,35,253,7000,0,1060,1750
334,malo,10,propietario,60,38,casado,sí,fijo,90,80,3000,1749,1030,1095
2894,bueno,15,propietario,24,29,casado,no,fijo,45,130,4000,0,400,899
1817,bueno,20,propietario,18,52,casado,sí,fijo,75,166,50000,0,800,1017
913,bueno,15,alquila,60,42,casado,no,fijo,58,130,0,0,1000,1308
3205,bueno,8,propietario,60,38,casado,no,fijo,35,218,8000,0,1500,1785
1636,bueno,3,privado,60,54,casado,no,fijo,45,134,2000,0,1100,1286
3707,bueno,2,propietario,36,28,casado,no,fijo,45,80,2000,0,550,1572
4264,bueno,2,padres,24,24,soltero,no,fijo,35,110,0,0,1000,1589
2918,bueno,21,propietario,48,53,casado,no,fijo,35,110,3000,0,1000,1674
2982,bueno,15,padres,48,30,separado,no,fijo,35,126,0,0,850,1075
1729,bueno,3,padres,60,19,soltero,no,fijo,35,218,0,0,1100,1387
584,bueno,17,propietario,60,47,casado,no,fijo,60,92,4500,0,1100,1194
1244,bueno,15,propietario,48,33,casado,no,fijo,75,220,7000,0,1300,2400
512,malo,7,padres,48,32,casado,sí,fijo,45,161,0,0,970,1564
3742,bueno,20,propietario,60,44,casado,no,fijo,60,168,3000,0,1400,1599
2350,malo,4,padres,36,22,soltero,no,fijo,35,58,1000,0,400,525
2921,bueno,4,padres,48,21,soltero,no,fijo,35,60,4000,0,600,1320
751,bueno,3,padres,60,36,casado,no,fijo,75,180,0,0,1200,1372
3135,bueno,2,propietario,48,50,casado,no,fijo,35,86,4000,0,900,1221
1334,bueno,5,padres,60,24,soltero,no,fijo,35,92,0,0,1030,1068
3232,bueno,10,padres,60,30,casado,no,fijo,60,195,800,0,1800,2400
1167,bueno,14,alquila,60,30,casado,sí,fijo,67,217,0,0,1800,1807
4001,malo,5,alquila,48,31,casado,sí,fijo,60,150,0,0,800,1707
2302,bueno,0,propietario,36,41,casado,no,fijo,75,89,5500,0,1000,1670
586,bueno,0,propietario,60,50,casado,no,fijo,75,250,15500,0,1000,1989
2500,bueno,0,padres,18,20,casado,no,fijo,35,91,0,0,600,750
4089,bueno,13,propietario,60,31,casado,no,fijo,45,180,7500,1400,1200,1491
1935,bueno,3,propietario,48,25,soltero,no,fijo,35,125,4000,0,1000,1301
1801,bueno,2,alquila,60,29,soltero,no,fijo,47,121,0,0,1100,1100
627,bueno,1,propietario,60,31,casado,no,fijo,60,94,2500,0,900,1236
654,malo,0,propietario,60,29,casado,sí,fijo,45,100,4500,0,1200,1406
2067,malo,0,padres,60,25,soltero,sí,fijo,35,95,8000,0,1250,1742
1955,bueno,10,propietario,36,30,casado,no,fijo,60,123,8000,2100,800,2200
2801,bueno,19,otra,60,34,casado,no,fijo,75,154,4500,0,1600,1778
1338,bueno,5,padres,18,22,soltero,no,fijo,35,80,0,0,600,1132
3634,bueno,13,propietario,48,45,casado,no,fijo,45,106,4000,0,400,1615
272,bueno,4,padres,12,30,casado,no,fijo,60,340,16000,0,1900,2014
1223,bueno,17,propietario,36,47,casado,no,fijo,75,158,17000,0,1000,2159
853,bueno,14,alquila,60,60,casado,no,fijo,62,170,8000,0,915,1396
656,bueno,4,propietario,60,35,casado,no,fijo,60,251,6500,4000,1000,1123
4030,bueno,3,propietario,36,26,casado,no,fijo,35,136,6000,4500,900,1421
2343,malo,7,padres,60,24,soltero,no,fijo,35,92,0,0,1618,1618
3337,malo,10,propietario,60,26,casado,no,fijo,35,73,4000,2000,1700,1900
145,bueno,9,alquila,60,40,casado,no,fijo,119,442,6000,1947,900,1211
3051,bueno,1,padres,60,23,soltero,no,fijo,35,53,80000,0,1150,1409
202,bueno,15,propietario,48,46,casado,no,fijo,90,148,12000,0,1000,1266
290,bueno,13,propietario,60,38,casado,no,fijo,75,220,6500,3600,1000,1195
1670,bueno,2,padres,48,20,soltero,no,fijo,35,318,NA,0,740,1325
804,bueno,6,padres,24,25,soltero,no,fijo,35,NA,5000,0,850,1480
1432,bueno,4,alquila,48,39,casado,no,fijo,91,157,0,0,1300,1501
2864,malo,29,propietario,60,50,viudo,no,fijo,35,175,6000,0,1143,1143
4143,bueno,7,propietario,60,47,casado,no,fijo,75,155,3000,200,675,975
2004,bueno,4,alquila,48,34,casado,no,fijo,79,185,0,0,750,1431
1243,malo,8,alquila,60,25,casado,sí,fijo,73,280,0,0,600,1364
332,bueno,31,propietario,60,59,casado,no,fijo,60,67,6500,0,1080,1114
1469,malo,2,alquila,36,29,casado,no,fijo,85,100,0,0,2100,2300
980,bueno,1,padres,24,22,soltero,no,fijo,35,415,0,0,700,1757
710,malo,3,padres,60,23,soltero,no,fijo,35,63,0,0,800,1258
3599,bueno,3,alquila,36,23,soltero,no,fijo,59,244,3100,0,700,1199
1087,bueno,7,alquila,60,47,casado,no,fijo,53,80,0,0,1350,1612
1736,bueno,24,propietario,36,39,casado,no,fijo,90,90,12000,4000,700,1693
3197,bueno,6,padres,24,27,soltero,no,fijo,45,149,6500,0,850,1340
666,bueno,6,alquila,60,26,casado,no,fijo,60,150,0,0,1200,1376
454,bueno,3,alquila,36,23,soltero,no,fijo,50,150,0,0,1000,1128
1638,bueno,2,propietario,30,38,casado,no,fijo,75,159,11000,0,1280,1289
501,malo,30,padres,60,56,casado,no,fijo,45,80,10000,0,1500,2040
1306,malo,5,padres,36,45,casado,sí,fijo,75,68,0,0,2375,2875
3053,bueno,12,privado,60,45,casado,no,fijo,45,292,NA,0,950,997
2767,bueno,9,alquila,60,43,casado,no,fijo,88,280,0,0,850,863
690,bueno,6,alquila,60,36,soltero,no,fijo,85,400,0,0,1000,1290
2532,bueno,3,propietario,60,41,casado,no,fijo,75,99,16000,500,1000,3300
519,bueno,0,padres,36,27,soltero,no,fijo,45,200,5000,0,800,1456
868,bueno,31,propietario,60,47,casado,no,fijo,60,175,8000,1500,1000,1330
1619,malo,2,otra,60,37,casado,no,fijo,75,NA,0,0,1385,1385
4270,bueno,9,propietario,36,31,casado,no,fijo,35,161,14000,0,1200,1705
600,bueno,23,padres,60,43,soltero,no,fijo,35,90,3500,0,1050,1228
3101,bueno,6,propietario,36,23,casado,no,fijo,45,125,3500,1500,650,1158
3234,malo,15,propietario,60,32,casado,no,fijo,60,105,7000,3700,1200,1204
1867,malo,5,propietario,60,48,casado,sí,fijo,90,100,2000,792,1000,1034
938,bueno,16,propietario,60,32,casado,no,fijo,45,110,6000,2000,1400,1830
3370,bueno,8,padres,36,26,soltero,no,fijo,35,65,0,0,500,1715
1333,bueno,0,padres,48,28,soltero,no,fijo,35,90,3500,0,1000,1210
3964,bueno,3,padres,48,28,casado,no,fijo,45,173,0,0,1000,2057
180,bueno,6,propietario,12,44,casado,no,fijo,45,110,15000,0,300,1801
3845,malo,6,otra,60,30,casado,no,fijo,60,133,0,0,1300,1388
1576,bueno,8,padres,48,26,soltero,no,fijo,35,78,0,0,500,1800
4448,bueno,3,propietario,60,49,casado,no,fijo,35,160,3000,0,900,975
1107,bueno,17,ignorar,60,55,casado,no,fijo,60,157,8000,0,1600,1600
1452,bueno,7,propietario,60,23,soltero,no,fijo,60,145,4500,0,1100,1150
2637,bueno,2,padres,60,24,soltero,no,fijo,35,67,0,0,316,1080
4099,bueno,19,propietario,60,35,casado,no,fijo,45,163,8000,340,1100,1269
3495,bueno,9,propietario,12,26,soltero,no,fijo,35,91,4000,0,1000,1776
2319,bueno,2,otra,36,26,casado,no,fijo,35,148,4000,0,700,1300
470,bueno,7,propietario,60,26,casado,no,fijo,60,116,3000,0,1400,1460
3271,bueno,8,propietario,36,37,casado,sí,fijo,45,142,4500,300,370,870
1422,bueno,10,alquila,60,26,casado,no,fijo,78,175,0,0,1000,1314
4382,bueno,23,propietario,36,45,casado,no,fijo,45,230,7500,0,1350,1520
4362,bueno,25,propietario,60,53,casado,sí,fijo,35,116,3000,42,1450,1524
3165,bueno,5,privado,24,42,casado,no,fijo,60,86,800,0,250,857
2305,malo,11,propietario,48,34,casado,sí,fijo,90,198,4500,0,1650,2165
1461,bueno,2,propietario,18,37,casado,no,fijo,90,90,1500,0,400,1166
193,bueno,2,propietario,60,33,casado,no,fijo,75,160,6000,0,1000,1365
4169,bueno,8,padres,48,24,soltero,no,fijo,35,96,0,0,1000,1540
2710,bueno,7,padres,24,45,soltero,no,fijo,35,96,0,0,300,600
